,GPD
15554,39193.190618434295
15555,38268.60557118434
15556,38607.64796630281
15557,39251.46192691163
15558,39818.03335076385
15559,39285.05062227097
15560,39274.210629003894
15561,38918.63061382035
15562,39227.369563508
15563,39260.34391030068
15564,39200.88008574872
15565,39028.5733817029
15566,39175.972807671584
15567,39104.46915960827
15568,38946.55553533932
15569,39193.190618434295
15570,39323.958783646536
15571,39485.81352907386
15572,39289.76114145679
15573,39028.5733817029
15574,39253.866495164315
15575,39181.96339986448
15576,39181.96339986448
15577,39555.834130968375
15578,38784.48903941199
15579,39352.841420839046
15580,39259.4379011965
15581,39613.30174762713
15582,39012.558062832744
15583,39317.31423654594
15584,39346.72565921188
15585,39648.93495212523
15586,39410.74644406173
15587,38810.213890387415
15588,39427.91365010214
15589,39150.71093680133
15590,39091.08355530764
15591,39148.60369608136
15592,39323.958783646536
15593,39248.477212208
15594,39390.18791631657
15595,39352.2938312064
15596,39248.477212208
15597,40863.34431205471
15598,40953.517856067316
15599,40583.022854367475
15600,40953.517856067316
15601,41203.357394830186
15602,40361.14952324022
15603,41716.36734084405
15604,40361.14952324022
15605,40515.98831111856
15606,40583.022854367475
15607,40515.98831111856
15608,40851.39314910147
15609,41203.357394830186
15610,46668.56133476383
15611,40503.14285316634
15612,40623.691898313904
15613,40503.14285316634
15614,40513.68651274558
15615,40623.691898313904
15616,41203.357394830186
15617,40851.39314910147
15618,46668.56133476383
15619,40851.39314910147
15620,41842.75266122225
15621,41842.75266122225
15622,40763.088088701705
15623,40863.34431205471
15624,40503.14285316634
15625,40863.34431205471
15626,40953.517856067316
15627,40763.088088701705
15628,40763.088088701705
15629,40513.68651274558
15630,41716.36734084405
15631,41716.36734084405
15632,40361.14952324022
15633,40513.68651274558
15634,46668.56133476383
15635,40515.98831111856
15636,40956.526970915846
15637,40956.526970915846
15638,40956.526970915846
15639,40623.691898313904
15640,41842.75266122225
15641,40583.022854367475
15642,43314.56287776375
15643,48438.46066738338
15644,44610.08865745463
15645,45029.60295959801
15646,48433.91127708535
15647,44586.89060929731
15648,44859.170642321405
15649,49276.084909922916
15650,46589.82120598486
15651,43728.450504906534
15652,44859.170642321405
15653,48381.4009923338
15654,47327.73183776044
15655,43674.052180353145
15656,41921.932734304326
15657,47434.89765219417
15658,46087.04067337432
15659,44865.39010224643
15660,44916.69052813288
15661,49476.9453763384
15662,44078.26537845557
15663,45764.933077015456
15664,50058.16348841881
15665,48963.87965881972
15666,45332.83127916331
15667,44916.69052813288
15668,49276.084909922916
15669,48863.767006090085
15670,44865.39010224643
15671,44799.22648056176
15672,44971.90799063057
15673,44943.31587659161
15674,44897.41157061791
15675,44919.706288138805
15676,48680.51156772768
15677,44585.56833018962
15678,44767.88773278952
15679,48041.81815126491
15680,44091.47639484844
15681,43470.053972669106
15682,46508.72408092861
15683,47349.8007620271
15684,48680.51156772768
15685,44673.691659956945
15686,42049.738018726566
15687,45332.83127916331
15688,45332.83127916331
15689,44586.89060929731
15690,46449.078330694145
15691,48334.56781126171
15692,52014.37848598045
15693,43538.08109689972
15694,44307.92510707575
15695,44916.69052813288
15696,44041.515310144154
15697,47327.73183776044
15698,44820.50851802301
15699,42049.738018726566
15700,44282.1831311618
15701,45089.37061569217
15702,44171.191172244755
15703,44610.08865745463
15704,47349.8007620271
15705,49124.2932166018
15706,48433.91127708535
15707,44726.634095200345
15708,44538.3264342941
15709,42806.87450529463
15710,44498.15994995228
15711,43373.25611445071
15712,43988.20057261699
15713,46051.967073899505
15714,47207.489711830174
15715,42806.87450529463
15716,44436.33027027073
15717,47992.55603012143
15718,48394.18078656088
15719,48680.51156772768
15720,43031.64296084765
15721,48381.4009923338
15722,46513.93712412593
15723,43807.8353418221
15724,42556.84997276683
15725,44808.5655454796
15726,44922.85310240424
15727,43988.687504103626
15728,49124.2932166018
15729,44091.47639484844
15730,48979.102065376166
15731,48130.89174898893
15732,44857.77006637565
15733,46513.93712412593
15734,49161.02874449117
15735,48736.90251817193
15736,49564.69571531336
15737,44856.76408027994
15738,42855.565345730225
15739,44971.90799063057
15740,43917.30694896385
15741,46076.30854704369
15742,44767.88773278952
15743,46449.078330694145
15744,43789.03522810904
15745,44922.85310240424
15746,44601.587219031084
15747,47207.489711830174
15748,48381.4009923338
15749,46051.967073899505
15750,44436.33027027073
15751,44372.73147376496
15752,44820.50851802301
15753,44965.18513053091
15754,48979.102065376166
15755,44764.67246531125
15756,40864.58941001269
15757,44506.81234248472
15758,41921.932734304326
15759,48110.608720441785
15760,44987.71781118832
15761,44506.81234248472
15762,47434.89765219417
15763,44726.634095200345
15764,46051.967073899505
15765,47148.227451025756
15766,44538.3264342941
15767,41333.014510558
15768,44919.706288138805
15769,44861.38203484424
15770,43988.357104735725
15771,48215.921104908855
15772,47088.89073321223
15773,45167.724253283384
15774,46087.04067337432
15775,47148.227451025756
15776,44282.1831311618
15777,42776.112141214704
15778,49564.69571531336
15779,44585.56833018962
15780,48110.608720441785
15781,45983.59165355356
15782,43436.52073259521
15783,41370.56764254935
15784,46691.83979935385
15785,42556.84997276683
15786,42205.7525349604
15787,44770.828126960245
15788,45089.37061569217
15789,44558.61189787959
15790,45167.724253283384
15791,44918.47028098699
15792,47088.89073321223
15793,43988.20057261699
15794,43807.8353418221
15795,42855.565345730225
15796,45074.04004393619
15797,42329.034929481044
15798,41710.04891978941
15799,44764.67246531125
15800,45029.60295959801
15801,42776.112141214704
15802,43470.053972669106
15803,44808.5655454796
15804,44610.08865745463
15805,48438.46066738338
15806,43674.052180353145
15807,43728.450504906534
15808,41921.932734304326
15809,48963.87965881972
15810,44965.18513053091
15811,43988.357104735725
15812,44282.1831311618
15813,52014.37848598045
15814,45167.724253283384
15815,48394.18078656088
15816,49003.889308245736
15817,44856.76408027994
15818,48736.90251817193
15819,46449.078330694145
15820,41208.61579856554
15821,44752.58983056812
15822,48438.46066738338
15823,47088.89073321223
15824,43438.035035765766
15825,42217.162995307655
15826,50145.83335367554
15827,50145.83335367554
15828,49377.65535595934
15829,40864.58941001269
15830,44965.18513053091
15831,43988.687504103626
15832,43314.56287776375
15833,45509.41597805537
15834,42501.52081818023
15835,49476.9453763384
15836,43873.15953569009
15837,44918.47028098699
15838,44587.81816429533
15839,44587.81816429533
15840,48041.81815126491
15841,48334.56781126171
15842,43674.052180353145
15843,48267.544380327374
15844,44673.691659956945
15845,45334.60872399131
15846,43031.64296084765
15847,47697.12854674863
15848,42142.92135321533
15849,48736.90251817193
15850,44865.39010224643
15851,46508.72408092861
15852,44536.65150902464
15853,42640.45500796788
15854,41266.68926022359
15855,49003.889308245736
15856,47992.55603012143
15857,44713.67587534343
15858,44498.15994995228
15859,41710.04891978941
15860,47909.779852281456
15861,46589.82120598486
15862,48142.02074179263
15863,45509.41597805537
15864,40864.58941001269
15865,44601.587219031084
15866,47992.55603012143
15867,49495.92897654083
15868,43409.774262858
15869,44073.10603975173
15870,48130.89174898893
15871,45029.60295959801
15872,44171.191172244755
15873,50386.28885695961
15874,42142.92135321533
15875,44919.706288138805
15876,48267.544380327374
15877,45263.668447490614
15878,44713.67587534343
15879,43538.08109689972
15880,43373.25611445071
15881,41370.56764254935
15882,42640.45500796788
15883,43865.40535338972
15884,48267.544380327374
15885,46589.82120598486
15886,44856.76408027994
15887,44091.47639484844
15888,45263.668447490614
15889,50214.04362269143
15890,50214.04362269143
15891,44752.58983056812
15892,42855.565345730225
15893,48334.56781126171
15894,44861.38203484424
15895,42329.034929481044
15896,48110.608720441785
15897,48394.18078656088
15898,44030.83057391819
15899,47327.73183776044
15900,44943.31587659161
15901,44558.61189787959
15902,48153.02175445382
15903,47349.8007620271
15904,45074.04004393619
15905,43988.687504103626
15906,41769.893690187535
15907,43373.25611445071
15908,45983.59165355356
15909,44897.41157061791
15910,42501.52081818023
15911,44498.15994995228
15912,52014.37848598045
15913,49495.92897654083
15914,45074.04004393619
15915,44307.484440174536
15916,44307.484440174536
15917,44918.47028098699
15918,42332.26603246083
15919,42332.26603246083
15920,43031.64296084765
15921,44558.61189787959
15922,45223.491474841314
15923,44713.67587534343
15924,46076.30854704369
15925,44820.50851802301
15926,49495.92897654083
15927,48863.767006090085
15928,48362.83838944237
15929,44536.65150902464
15930,43728.450504906534
15931,47697.12854674863
15932,44372.73147376496
15933,44819.649161467416
15934,48215.921104908855
15935,44436.33027027073
15936,44770.828126960245
15937,45023.50298100838
15938,43873.15953569009
15939,44030.83057391819
15940,44601.587219031084
15941,45152.4970986157
15942,44307.92510707575
15943,44078.26537845557
15944,45983.59165355356
15945,48979.102065376166
15946,46508.72408092861
15947,44799.22648056176
15948,43632.21953384313
15949,45334.60872399131
15950,44808.5655454796
15951,46513.93712412593
15952,44587.81816429533
15953,44770.828126960245
15954,42776.112141214704
15955,43917.30694896385
15956,44767.88773278952
15957,43538.08109689972
15958,44861.38203484424
15959,43632.21953384313
15960,45023.50298100838
15961,41710.04891978941
15962,44819.649161467416
15963,43314.56287776375
15964,44586.89060929731
15965,44673.691659956945
15966,44897.41157061791
15967,44726.634095200345
15968,44372.73147376496
15969,50145.83335367554
15970,50145.83335367554
15971,43917.30694896385
15972,44987.71781118832
15973,43988.20057261699
15974,44030.83057391819
15975,41208.61579856554
15976,43789.03522810904
15977,44307.484440174536
15978,43865.40535338972
15979,47434.89765219417
15980,49161.02874449117
15981,43409.774262858
15982,49476.9453763384
15983,49161.02874449117
15984,45152.4970986157
15985,48153.02175445382
15986,45764.933077015456
15987,44041.515310144154
15988,44819.649161467416
15989,41266.68926022359
15990,47697.12854674863
15991,44857.77006637565
15992,50145.83335367554
15993,50145.83335367554
15994,49377.65535595934
15995,44752.58983056812
15996,45223.491474841314
15997,43789.03522810904
15998,42332.26603246083
15999,43865.40535338972
16000,49276.084909922916
16001,41266.68926022359
16002,42640.45500796788
16003,43470.053972669106
16004,42142.92135321533
16005,44857.77006637565
16006,44971.90799063057
16007,43438.035035765766
16008,46691.83979935385
16009,44041.515310144154
16010,50214.04362269143
16011,50214.04362269143
16012,44943.31587659161
16013,44171.191172244755
16014,47207.489711830174
16015,44922.85310240424
16016,47148.227451025756
16017,43409.774262858
16018,48041.81815126491
16019,43873.15953569009
16020,42217.162995307655
16021,44073.10603975173
16022,42806.87450529463
16023,42329.034929481044
16024,41208.61579856554
16025,44506.81234248472
16026,46087.04067337432
16027,43988.357104735725
16028,45334.60872399131
16029,47909.779852281456
16030,48433.91127708535
16031,44538.3264342941
16032,43807.8353418221
16033,45023.50298100838
16034,48130.89174898893
16035,48215.921104908855
16036,48963.87965881972
16037,44536.65150902464
16038,44307.92510707575
16039,41769.893690187535
16040,48142.02074179263
16041,42217.162995307655
16042,42556.84997276683
16043,48362.83838944237
16044,42205.7525349604
16045,50058.16348841881
16046,45152.4970986157
16047,50386.28885695961
16048,42049.738018726566
16049,48863.767006090085
16050,42501.52081818023
16051,45089.37061569217
16052,48153.02175445382
16053,43436.52073259521
16054,46691.83979935385
16055,45263.668447490614
16056,49003.889308245736
16057,41370.56764254935
16058,46076.30854704369
16059,49377.65535595934
16060,45509.41597805537
16061,45223.491474841314
16062,50058.16348841881
16063,41333.014510558
16064,47909.779852281456
16065,42205.7525349604
16066,44073.10603975173
16067,44799.22648056176
16068,50214.04362269143
16069,50214.04362269143
16070,49564.69571531336
16071,44906.03390163378
16072,41769.893690187535
16073,44906.03390163378
16074,44585.56833018962
16075,43436.52073259521
16076,44906.03390163378
16077,44859.170642321405
16078,44987.71781118832
16079,50386.28885695961
16080,45764.933077015456
16081,48142.02074179263
16082,49124.2932166018
16083,43438.035035765766
16084,44078.26537845557
16085,41333.014510558
16086,48362.83838944237
16087,43632.21953384313
16088,44764.67246531125
16089,41112.18127112121
16090,43130.268739968196
16091,39856.47023902284
16092,40664.20337026769
16093,41488.48384670071
16094,40964.74334203506
16095,40860.95472080677
16096,40747.08417415107
16097,40004.35564258038
16098,42429.25041331377
16099,41142.40541403557
16100,40424.698470370866
16101,39830.20325977682
16102,40568.015133389374
16103,40031.95079083701
16104,40902.512036590386
16105,39517.36497808278
16106,42324.5000886567
16107,41483.47788935785
16108,41308.44737575445
16109,37576.392096376425
16110,40263.9726445987
16111,40079.87253977138
16112,42086.02335523821
16113,41128.34082217008
16114,40927.03564163366
16115,41274.36022117755
16116,40563.05846361688
16117,40389.12774049584
16118,41541.50716872826
16119,39962.39662452141
16120,40698.48025793895
16121,40269.93482469676
16122,40627.0694250053
16123,39796.57147391554
16124,40928.235857818945
16125,41689.408073352424
16126,40547.49884627294
16127,40119.70035913086
16128,39813.148576102954
16129,40026.32993600679
16130,39288.31885196487
16131,40774.24276895836
16132,40661.221941097305
16133,41263.7044933384
16134,40769.89505955891
16135,39963.858825315634
16136,40930.79460885154
16137,39928.62592766697
16138,40205.64978161027
16139,40801.48908020307
16140,39758.30924098339
16141,40701.50540054324
16142,40099.73927145322
16143,39435.08177542062
